horizon_name,date,location,location_name,product,product_name,supplier,abc_class,lead_time_days,reorder_point_s,order_up_to_S,z_value,review_days,opening_inventory,received_qty,inventory_position_before_order,order_qty,arrival_date,inventory_position_after_order,on_order_after,forecast_demand,forecast_std,promo_uplift,actual_demand,fulfilled_units,lost_sales_units,ending_inventory,simulated_stockout_flag,purchase_price,sales_price,simulated_inventory_value,ordering_cost,actual_balance,actual_inventory_value,actual_stockout_flag,is_promo,campaign_type
test_q4_2024,2024-12-24,1314,LOJA 1314,48812,ARLIVRY XAROPE CEREJA 100ML,35610,C,9,6,7,0.0,7,6.0,0,7.0,0,,7.0,1,0.0643,0.3121,1.0,0.0,0.0,0.0,6.0,0,21.9,18.49,131.4,0.0,4.0,87.6,0,0,
test_q4_2024,2024-12-25,1314,LOJA 1314,48812,ARLIVRY XAROPE CEREJA 100ML,35610,C,9,6,7,0.0,7,6.0,0,7.0,0,,7.0,1,0.108,0.3121,1.0,0.0,0.0,0.0,6.0,0,21.9,18.49,131.4,0.0,4.0,87.6,0,0,
test_q4_2024,2024-12-26,1314,LOJA 1314,48812,ARLIVRY XAROPE CEREJA 100ML,35610,C,9,6,7,0.0,7,6.0,0,7.0,0,,7.0,1,0.108,0.3121,1.0,0.0,0.0,0.0,6.0,0,21.9,18.49,131.4,0.0,4.0,87.6,0,0,
test_q4_2024,2024-12-27,1314,LOJA 1314,48812,ARLIVRY XAROPE CEREJA 100ML,35610,C,9,6,7,0.0,7,6.0,0,7.0,0,,7.0,1,0.0643,0.3121,1.0,0.0,0.0,0.0,6.0,0,21.9,18.49,131.4,0.0,4.0,87.6,0,0,
test_q4_2024,2024-12-28,1314,LOJA 1314,48812,ARLIVRY XAROPE CEREJA 100ML,35610,C,9,6,7,0.0,7,6.0,0,7.0,0,,7.0,1,0.108,0.3121,1.0,0.0,0.0,0.0,6.0,0,21.9,18.49,131.4,0.0,4.0,87.6,0,0,
test_q4_2024,2024-12-29,1314,LOJA 1314,48812,ARLIVRY XAROPE CEREJA 100ML,35610,C,9,6,7,0.0,7,6.0,0,7.0,0,,7.0,1,0.108,0.3121,1.0,0.0,0.0,0.0,6.0,0,21.9,18.49,131.4,0.0,,,0,0,
test_q4_2024,2024-12-30,1314,LOJA 1314,48812,ARLIVRY XAROPE CEREJA 100ML,35610,C,9,6,7,0.0,7,6.0,0,7.0,0,,7.0,1,0.1518,0.3121,1.0,0.0,0.0,0.0,6.0,0,21.9,18.49,131.4,0.0,4.0,87.6,0,0,
test_q4_2024,2024-12-31,1314,LOJA 1314,48812,ARLIVRY XAROPE CEREJA 100ML,35610,C,9,6,7,0.0,7,7.0,1,7.0,0,,7.0,0,0.0643,0.3121,1.0,0.0,0.0,0.0,7.0,0,21.9,18.49,153.3,0.0,4.0,87.6,0,0,
test_q4_2024,2024-10-01,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,3.0,0,,3.0,2,0.1204,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,3.0,82.53,0,0,
test_q4_2024,2024-10-02,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,3.0,0,,3.0,2,0.1641,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,3.0,82.53,0,0,
test_q4_2024,2024-10-03,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,3.0,0,,3.0,2,0.1204,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,3.0,82.53,0,0,
test_q4_2024,2024-10-04,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,3.0,0,,3.0,2,0.1641,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,3.0,82.53,0,0,
test_q4_2024,2024-10-05,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,3.0,0,,3.0,2,0.2079,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,3.0,82.53,0,0,
test_q4_2024,2024-10-06,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,3.0,0,,3.0,2,0.2516,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,,,0,0,
test_q4_2024,2024-10-07,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,3.0,0,,3.0,2,0.2516,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,5.0,137.55,0,0,
test_q4_2024,2024-10-08,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,2,3.0,0,,3.0,0,0.1204,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,5.0,137.55,0,0,
test_q4_2024,2024-10-09,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.1641,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,5.0,137.55,0,0,
test_q4_2024,2024-10-10,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.1204,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,5.0,137.55,0,0,
test_q4_2024,2024-10-11,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.1641,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,9.0,247.59,0,0,
test_q4_2024,2024-10-12,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.1679,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,9.0,247.59,0,0,
test_q4_2024,2024-10-13,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.2116,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,,,0,0,
test_q4_2024,2024-10-14,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.2116,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,9.0,247.59,0,0,
test_q4_2024,2024-10-15,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.0804,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,9.0,247.59,0,0,
test_q4_2024,2024-10-16,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.1241,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,9.0,247.59,0,0,
test_q4_2024,2024-10-17,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.0804,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,9.0,247.59,0,0,
test_q4_2024,2024-10-18,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.1241,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,9.0,247.59,0,0,
test_q4_2024,2024-10-19,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.1679,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,9.0,247.59,0,0,
test_q4_2024,2024-10-20,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.2116,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,,,0,0,
test_q4_2024,2024-10-21,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.2116,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,9.0,247.59,0,0,
test_q4_2024,2024-10-22,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.0804,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,9.0,247.59,0,0,
test_q4_2024,2024-10-23,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.1241,0.3865,1.0,2.0,2.0,0.0,1.0,0,27.51,18.49,27.51,0.0,9.0,247.59,0,0,
test_q4_2024,2024-10-24,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,1.0,3,2024-11-02,4.0,3,0.0804,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,8.98,7.0,192.57000000000002,0,0,
test_q4_2024,2024-10-25,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,4.0,0,,4.0,3,0.1241,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,7.0,192.57000000000002,0,0,
test_q4_2024,2024-10-26,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,4.0,0,,4.0,3,0.1679,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,7.0,192.57000000000002,0,0,
test_q4_2024,2024-10-27,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,4.0,0,,4.0,3,0.2116,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,,,0,0,
test_q4_2024,2024-10-28,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,4.0,0,,4.0,3,0.2116,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,7.0,192.57000000000002,0,0,
test_q4_2024,2024-10-29,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,4.0,0,,4.0,3,0.0804,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,7.0,192.57000000000002,0,0,
test_q4_2024,2024-10-30,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,4.0,0,,4.0,3,0.1241,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,7.0,192.57000000000002,0,0,
test_q4_2024,2024-10-31,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,4.0,0,,4.0,3,0.0804,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,7.0,192.57000000000002,0,0,
test_q4_2024,2024-11-01,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,4.0,0,,4.0,3,0.1241,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,7.0,192.57000000000002,0,0,
test_q4_2024,2024-11-02,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,4.0,3,4.0,0,,4.0,0,0.1679,0.3865,1.0,0.0,0.0,0.0,4.0,0,27.51,18.49,110.04,0.0,7.0,192.57000000000002,0,0,
test_q4_2024,2024-11-03,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,4.0,0,4.0,0,,4.0,0,0.2249,0.3865,1.0,0.0,0.0,0.0,4.0,0,27.51,18.49,110.04,0.0,,,0,0,
test_q4_2024,2024-11-04,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,4.0,0,4.0,0,,4.0,0,0.2249,0.3865,1.0,0.0,0.0,0.0,4.0,0,27.51,18.49,110.04,0.0,7.0,192.57000000000002,0,0,
test_q4_2024,2024-11-05,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,4.0,0,4.0,0,,4.0,0,0.0937,0.3865,1.0,0.0,0.0,0.0,4.0,0,27.51,18.49,110.04,0.0,7.0,192.57000000000002,0,0,
test_q4_2024,2024-11-06,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,4.0,0,4.0,0,,4.0,0,0.1374,0.3865,1.0,0.0,0.0,0.0,4.0,0,27.51,18.49,110.04,0.0,7.0,192.57000000000002,0,0,
test_q4_2024,2024-11-07,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,4.0,0,4.0,0,,4.0,0,0.0937,0.3865,1.0,0.0,0.0,0.0,4.0,0,27.51,18.49,110.04,0.0,7.0,192.57000000000002,0,0,
test_q4_2024,2024-11-08,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,4.0,0,4.0,0,,4.0,0,0.1374,0.3865,1.0,0.0,0.0,0.0,4.0,0,27.51,18.49,110.04,0.0,7.0,192.57000000000002,0,0,
test_q4_2024,2024-11-09,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,4.0,0,4.0,0,,4.0,0,0.1812,0.3865,1.0,0.0,0.0,0.0,4.0,0,27.51,18.49,110.04,0.0,7.0,192.57000000000002,0,0,
test_q4_2024,2024-11-10,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,4.0,0,4.0,0,,4.0,0,0.2249,0.3865,1.0,0.0,0.0,0.0,4.0,0,27.51,18.49,110.04,0.0,,,0,0,
test_q4_2024,2024-11-11,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,4.0,0,4.0,0,,4.0,0,0.2249,0.3865,1.0,0.0,0.0,0.0,4.0,0,27.51,18.49,110.04,0.0,7.0,192.57000000000002,0,0,
test_q4_2024,2024-11-12,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,4.0,0,4.0,0,,4.0,0,0.0937,0.3865,1.0,0.0,0.0,0.0,4.0,0,27.51,18.49,110.04,0.0,7.0,192.57000000000002,0,0,
test_q4_2024,2024-11-13,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,4.0,0,4.0,0,,4.0,0,0.1374,0.3865,1.0,0.0,0.0,0.0,4.0,0,27.51,18.49,110.04,0.0,7.0,192.57000000000002,0,0,
test_q4_2024,2024-11-14,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,4.0,0,4.0,0,,4.0,0,0.0937,0.3865,1.0,0.0,0.0,0.0,4.0,0,27.51,18.49,110.04,0.0,7.0,192.57000000000002,0,0,
test_q4_2024,2024-11-15,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,4.0,0,4.0,0,,4.0,0,0.1374,0.3865,1.0,0.0,0.0,0.0,4.0,0,27.51,18.49,110.04,0.0,7.0,192.57000000000002,0,0,
test_q4_2024,2024-11-16,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,4.0,0,4.0,0,,4.0,0,0.1812,0.3865,1.0,0.0,0.0,0.0,4.0,0,27.51,18.49,110.04,0.0,7.0,192.57000000000002,0,0,
test_q4_2024,2024-11-17,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,4.0,0,4.0,0,,4.0,0,0.2249,0.3865,1.0,1.0,1.0,0.0,3.0,0,27.51,18.49,82.53,0.0,,,0,0,
test_q4_2024,2024-11-18,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.2116,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,6.0,165.06,0,0,
test_q4_2024,2024-11-19,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.0804,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,6.0,165.06,0,0,
test_q4_2024,2024-11-20,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.1241,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,6.0,165.06,0,0,
test_q4_2024,2024-11-21,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.0804,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,6.0,165.06,0,0,
test_q4_2024,2024-11-22,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.1241,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,6.0,165.06,0,0,
test_q4_2024,2024-11-23,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.1679,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,6.0,165.06,0,0,
test_q4_2024,2024-11-24,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.2116,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,,,0,0,
test_q4_2024,2024-11-25,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.2116,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,6.0,165.06,0,0,
test_q4_2024,2024-11-26,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.0804,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,6.0,165.06,0,0,
test_q4_2024,2024-11-27,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.1241,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,6.0,165.06,0,0,
test_q4_2024,2024-11-28,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.0804,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,6.0,165.06,0,0,
test_q4_2024,2024-11-29,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.1241,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,6.0,165.06,0,0,
test_q4_2024,2024-11-30,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.1679,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,6.0,165.06,0,0,
test_q4_2024,2024-12-01,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.2116,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,,,0,0,
test_q4_2024,2024-12-02,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.2116,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,6.0,165.06,0,0,
test_q4_2024,2024-12-03,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.0804,0.3865,1.0,1.0,1.0,0.0,2.0,0,27.51,18.49,55.02,0.0,6.0,165.06,0,0,
test_q4_2024,2024-12-04,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,2.0,0,2.0,2,2024-12-13,4.0,2,0.1241,0.3865,1.0,0.0,0.0,0.0,2.0,0,27.51,18.49,55.02,8.98,5.0,137.55,0,0,
test_q4_2024,2024-12-05,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,2.0,0,4.0,0,,4.0,2,0.0804,0.3865,1.0,0.0,0.0,0.0,2.0,0,27.51,18.49,55.02,0.0,5.0,137.55,0,0,
test_q4_2024,2024-12-06,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,2.0,0,4.0,0,,4.0,2,0.1241,0.3865,1.0,1.0,1.0,0.0,1.0,0,27.51,18.49,27.51,0.0,5.0,137.55,0,0,
test_q4_2024,2024-12-07,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,3.0,0,,3.0,2,0.1679,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,4.0,110.04,0,0,
test_q4_2024,2024-12-08,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,3.0,0,,3.0,2,0.2116,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,,,0,0,
test_q4_2024,2024-12-09,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,3.0,0,,3.0,2,0.2116,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,4.0,110.04,0,0,
test_q4_2024,2024-12-10,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,3.0,0,,3.0,2,0.0804,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,4.0,110.04,0,0,
test_q4_2024,2024-12-11,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,3.0,0,,3.0,2,0.1241,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,4.0,110.04,0,0,
test_q4_2024,2024-12-12,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,1.0,0,3.0,0,,3.0,2,0.0804,0.3865,1.0,0.0,0.0,0.0,1.0,0,27.51,18.49,27.51,0.0,4.0,110.04,0,0,
test_q4_2024,2024-12-13,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,2,3.0,0,,3.0,0,0.1241,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,4.0,110.04,0,0,
test_q4_2024,2024-12-14,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.1679,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,4.0,110.04,0,0,
test_q4_2024,2024-12-15,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.2116,0.3865,1.0,0.0,0.0,0.0,3.0,0,27.51,18.49,82.53,0.0,,,0,0,
test_q4_2024,2024-12-16,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,3.0,0,3.0,0,,3.0,0,0.2116,0.3865,1.0,1.0,1.0,0.0,2.0,0,27.51,18.49,55.02,0.0,4.0,110.04,0,0,
test_q4_2024,2024-12-17,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,2.0,0,2.0,2,2024-12-26,4.0,2,0.0804,0.3865,1.0,0.0,0.0,0.0,2.0,0,27.51,18.49,55.02,8.98,3.0,82.53,0,0,
test_q4_2024,2024-12-18,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,2.0,0,4.0,0,,4.0,2,0.1241,0.3865,1.0,0.0,0.0,0.0,2.0,0,27.51,18.49,55.02,0.0,3.0,82.53,0,0,
test_q4_2024,2024-12-19,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,2.0,0,4.0,0,,4.0,2,0.0804,0.3865,1.0,0.0,0.0,0.0,2.0,0,27.51,18.49,55.02,0.0,3.0,82.53,0,0,
test_q4_2024,2024-12-20,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,2.0,0,4.0,0,,4.0,2,0.1241,0.3865,1.0,0.0,0.0,0.0,2.0,0,27.51,18.49,55.02,0.0,4.0,110.04,0,0,
test_q4_2024,2024-12-21,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,2.0,0,4.0,0,,4.0,2,0.1679,0.3865,1.0,0.0,0.0,0.0,2.0,0,27.51,18.49,55.02,0.0,4.0,110.04,0,0,
test_q4_2024,2024-12-22,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,2.0,0,4.0,0,,4.0,2,0.2116,0.3865,1.0,0.0,0.0,0.0,2.0,0,27.51,18.49,55.02,0.0,,,0,0,
test_q4_2024,2024-12-23,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,2.0,0,4.0,0,,4.0,2,0.2116,0.3865,1.0,0.0,0.0,0.0,2.0,0,27.51,18.49,55.02,0.0,5.0,137.55,0,0,
test_q4_2024,2024-12-24,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,2.0,0,4.0,0,,4.0,2,0.0937,0.3865,1.0,0.0,0.0,0.0,2.0,0,27.51,18.49,55.02,0.0,5.0,137.55,0,0,
test_q4_2024,2024-12-25,1314,LOJA 1314,48813,ARLIVRY XAROPE MEL 100ML,35610,C,9,2,4,0.0,7,2.0,0,4.0,0,,4.0,2,0.1374,0.3865,1.0,0.0,0.0,0.0,2.0,0,27.51,18.49,55.02,0.0,5.0,137.55,0,0,
